,Packet Loss (%)
25286,62.6
25287,62.7
25288,62.7
25289,62.7
25290,62.6
25291,62.7
25292,62.6
25293,62.6
25294,62.7
25295,62.7
25296,62.6
25297,62.7
25298,62.6
25299,62.6
25300,62.7
25301,62.7
25302,62.7
25303,62.7
25304,62.7
25305,62.8
25306,62.8
25307,62.8
25308,62.8
25309,62.8
25310,62.8
25311,62.8
25312,62.8
25313,62.8
25314,62.8
25315,62.8
25316,62.8
25317,62.8
25318,62.9
25319,63.0
25320,63.0
25321,62.9
25322,62.9
25323,63.0
25324,63.0
25325,63.0
25326,62.9
25327,62.8
25328,62.8
25329,62.8
25330,62.9
25331,62.9
25332,63.0
25333,63.0
25334,63.1
25335,63.1
25336,63.2
25337,63.1
25338,63.0
25339,63.0
25340,63.0
25341,63.0
25342,63.1
25343,63.1
25344,63.1
25345,63.2
25346,63.1
25347,63.0
25348,63.1
25349,63.2
25350,63.2
25351,63.2
25352,63.2
25353,63.2
25354,63.2
25355,63.3
25356,63.2
25357,63.1
25358,63.1
25359,63.0
25360,63.0
25361,63.0
25362,63.0
25363,63.1
25364,63.0
25365,62.9
25366,62.9
25367,62.8
25368,62.8
25369,62.7
25370,62.7
25371,62.7
25372,62.8
25373,62.7
25374,62.6
25375,62.6
25376,62.6
25377,62.7
25378,62.7
25379,62.8
25380,62.8
25381,62.7
25382,62.7
25383,62.7
25384,62.7
25385,62.7
25386,62.7
25387,62.7
25388,62.7
25389,62.7
25390,62.7
25391,62.8
25392,62.7
25393,62.7
25394,62.8
25395,62.8
25396,62.9
25397,62.9
25398,62.9
25399,62.8
25400,62.7
25401,62.7
25402,62.7
25403,62.6
25404,62.7
25405,62.6
25406,62.6
25407,62.7
25408,62.7
25409,62.6
25410,62.6
25411,62.5
25412,62.5
25413,62.4
25414,62.4
25415,62.3
25416,62.2
25417,62.3
25418,62.3
25419,62.3
25420,62.3
25421,62.2
25422,62.2
25423,62.2
25424,62.2
25425,62.1
25426,62.2
25427,62.1
25428,62.1
25429,62.1
25430,62.1
25431,62.0
25432,62.0
25433,62.0
25434,61.9
25435,61.9
25436,61.9
25437,61.9
25438,61.8
25439,61.8
25440,61.9
25441,61.9
25442,61.8
25443,61.9
25444,61.9
25445,61.9
25446,61.8
25447,61.8
25448,61.7
25449,61.8
25450,61.8
25451,61.9
25452,61.9
25453,62.0
25454,62.0
25455,62.1
25456,62.1
25457,62.2
25458,62.2
25459,62.2
25460,62.1
25461,62.1
25462,62.2
25463,62.2
25464,62.1
25465,62.2
25466,62.1
25467,62.1
25468,62.0
25469,62.0
25470,62.0
25471,62.0
25472,62.0
25473,62.0
25474,62.0
25475,62.0
25476,62.0
25477,62.1
25478,62.0
25479,61.9
25480,61.8
25481,61.8
25482,61.9
25483,61.9
25484,61.9
25485,61.9
25486,61.9
25487,62.0
25488,62.0
25489,61.9
25490,62.0
25491,62.1
25492,62.1
25493,62.2
25494,62.2
25495,62.2
25496,62.3
25497,62.3
25498,62.2
25499,62.3
25500,62.4
25501,62.3
25502,62.2
25503,62.1
25504,62.2
25505,62.3
25506,62.4
25507,62.5
25508,62.5
25509,62.4
25510,62.4
25511,62.3
25512,62.2
25513,62.1
25514,62.1
25515,62.2
25516,62.3
25517,62.3
25518,62.2
25519,62.2
25520,62.1
25521,62.2
25522,62.2
25523,62.2
25524,62.2
25525,62.3
25526,62.2
25527,62.2
25528,62.1
25529,62.1
25530,62.1
25531,62.1
25532,62.1
25533,62.2
25534,62.3
25535,62.2
25536,62.3
25537,62.2
25538,62.2
25539,62.1
25540,62.1
25541,62.1
25542,62.0
25543,62.1
25544,62.1
25545,62.1
25546,62.1
25547,62.1
25548,62.0
25549,62.0
25550,62.1
25551,62.2
25552,62.1
25553,62.1
25554,62.1
25555,62.1
25556,62.0
25557,62.1
25558,62.1
25559,62.2
25560,62.2
25561,62.2
25562,62.2
25563,62.1
25564,62.0
25565,62.0
25566,62.0
25567,62.0
25568,61.9
25569,62.0
25570,62.0
25571,61.9
25572,61.9
25573,61.9
25574,61.9
25575,61.9
25576,61.9
25577,62.0
25578,62.0
25579,62.1
25580,62.1
25581,62.1
25582,62.1
25583,62.0
25584,62.1
25585,62.0
25586,62.0
25587,61.9
25588,61.9
25589,61.9
25590,61.9
25591,61.8
25592,61.9
25593,61.9
25594,61.9
25595,61.9
25596,61.8
25597,61.7
25598,61.7
25599,61.7
25600,61.7
25601,61.8
25602,61.9
25603,61.8
25604,61.8
25605,61.7
25606,61.8
25607,61.8
25608,61.9
25609,62.0
25610,61.9
25611,61.9
25612,61.9
25613,61.8
25614,61.8
25615,61.8
25616,61.8
25617,61.8
25618,61.8
25619,61.7
25620,61.7
25621,61.8
25622,61.8
25623,61.7
25624,61.8
25625,61.8
25626,61.7
25627,61.8
25628,61.8
25629,61.8
25630,61.8
25631,61.8
25632,61.9
25633,62.0
25634,62.0
25635,62.0
25636,62.1
25637,62.2
25638,62.1
25639,62.1
25640,62.0
25641,61.9
25642,61.8
25643,61.8
25644,61.8
25645,61.8
25646,61.8
25647,61.8
25648,61.8
25649,61.9
25650,61.9
25651,61.8
25652,61.7
25653,61.7
25654,61.7
25655,61.8
25656,61.8
25657,61.8
25658,61.8
25659,61.7
25660,61.8
25661,61.7
25662,61.7
25663,61.7
25664,61.7
25665,61.8
25666,61.9
25667,61.9
25668,61.9
25669,61.8
25670,61.9
25671,61.8
25672,61.9
25673,61.9
25674,62.0
25675,62.0
25676,62.0
25677,62.1
25678,62.0
25679,61.9
25680,62.0
25681,62.1
25682,62.0
25683,62.0
25684,62.1
25685,62.2
25686,62.1
25687,62.2
25688,62.2
25689,62.3
25690,62.4
25691,62.3
25692,62.2
25693,62.2
25694,62.3
25695,62.4
25696,62.5
25697,62.4
25698,62.4
25699,62.5
25700,62.5
25701,62.5
25702,62.5
25703,62.6
25704,62.6
25705,62.6
25706,62.5
25707,62.5
25708,62.5
25709,62.6
25710,62.6
25711,62.5
25712,62.6
25713,62.7
25714,62.7
25715,62.6
25716,62.6
25717,62.6
25718,62.5
25719,62.5
25720,62.5
25721,62.5
25722,62.4
25723,62.4
25724,62.4
25725,62.3
25726,62.3
25727,62.4
25728,62.4
25729,62.3
25730,62.3
25731,62.3
25732,62.4
25733,62.5
25734,62.4
25735,62.3
25736,62.4
25737,62.4
25738,62.4
25739,62.5
25740,62.5
25741,62.6
25742,62.6
25743,62.5
25744,62.6
25745,62.6
25746,62.7
25747,62.7
25748,62.8
25749,62.9
25750,62.8
25751,62.9
25752,62.9
25753,62.8
25754,62.8
25755,62.9
25756,62.9
25757,62.9
25758,63.0
25759,63.0
25760,63.1
25761,63.1
25762,63.1
25763,63.0
25764,63.0
25765,62.9
25766,62.9
25767,62.9
25768,63.0
25769,63.0
25770,63.1
25771,63.1
25772,63.0
25773,62.9
25774,62.8
25775,62.9
25776,63.0
25777,63.0
25778,63.0
25779,63.0
25780,62.9
25781,62.9
25782,62.9
25783,63.0
25784,62.9
25785,63.0
25786,63.0
25787,63.0
25788,63.1
25789,63.0
25790,63.0
25791,62.9
25792,62.8
25793,62.8
25794,62.8
25795,62.8
25796,62.8
25797,62.8
25798,62.9
25799,62.9
25800,62.9
25801,63.0
25802,62.9
25803,63.0
25804,63.0
25805,63.0
25806,62.9
25807,62.9
25808,62.8
25809,62.8
25810,62.7
25811,62.6
25812,62.7
25813,62.7
25814,62.8
25815,62.9
25816,62.8
25817,62.8
25818,62.8
25819,62.7
25820,62.7
25821,62.8
25822,62.7
25823,62.6
25824,62.7
25825,62.7
25826,62.6
25827,62.7
25828,62.6
25829,62.6
25830,62.5
25831,62.4
25832,62.4
25833,62.3
25834,62.3
25835,62.2
25836,62.2
25837,62.1
25838,62.1
25839,62.2
25840,62.3
25841,62.3
25842,62.3
25843,62.3
25844,62.3
25845,62.3
25846,62.4
25847,62.3
25848,62.2
25849,62.3
25850,62.3
25851,62.3
25852,62.3
25853,62.4
25854,62.4
25855,62.3
25856,62.3
25857,62.3
25858,62.4
25859,62.5
25860,62.5
25861,62.6
25862,62.6
25863,62.5
25864,62.6
25865,62.5
25866,62.5
25867,62.4
25868,62.4
25869,62.3
25870,62.3
25871,62.2
25872,62.2
25873,62.2
25874,62.3
25875,62.3
25876,62.4
25877,62.3
25878,62.3
25879,62.4
25880,62.4
25881,62.3
25882,62.4
25883,62.5
25884,62.5
25885,62.5
25886,62.5
25887,62.6
25888,62.6
25889,62.6
25890,62.5
25891,62.6
25892,62.5
25893,62.5
25894,62.5
25895,62.5
25896,62.5
25897,62.6
25898,62.6
25899,62.6
25900,62.5
25901,62.5
25902,62.6
25903,62.6
25904,62.7
25905,62.6
25906,62.6
25907,62.6
25908,62.7
25909,62.7
25910,62.8
25911,62.8
25912,62.7
25913,62.6
25914,62.6
25915,62.5
25916,62.5
25917,62.5
25918,62.6
25919,62.6
25920,62.6
25921,62.6
25922,62.5
25923,62.5
25924,62.5
25925,62.6
25926,62.5
25927,62.5
25928,62.4
25929,62.5
25930,62.5
25931,62.6
25932,62.6
25933,62.6
25934,62.5
25935,62.5
25936,62.5
25937,62.4
25938,62.4
25939,62.4
25940,62.3
25941,62.3
25942,62.3
25943,62.3
25944,62.2
25945,62.2
25946,62.2
25947,62.1
25948,62.1
25949,62.2
25950,62.2
25951,62.1
25952,62.0
25953,62.0
25954,62.1
25955,62.1
25956,62.1
25957,62.0
25958,62.0
25959,62.1
25960,62.0
25961,62.0
25962,62.0
25963,62.1
25964,62.1
25965,62.2
25966,62.2
25967,62.3
25968,62.3
25969,62.4
25970,62.5
25971,62.5
25972,62.5
25973,62.6
25974,62.6
25975,62.6
25976,62.6
25977,62.5
25978,62.5
25979,62.5
25980,62.5
25981,62.5
25982,62.5
25983,62.5
25984,62.5
25985,62.6
25986,62.6
25987,62.7
25988,62.8
25989,62.7
25990,62.7
25991,62.6
25992,62.5
25993,62.6
25994,62.6
25995,62.6
25996,62.6
25997,62.5
25998,62.6
25999,62.6
26000,62.6
26001,62.6
26002,62.5
26003,62.4
26004,62.5
26005,62.5
26006,62.5
26007,62.6
26008,62.6
26009,62.5
26010,62.5
26011,62.4
26012,62.4
26013,62.4
26014,62.4
26015,62.4
26016,62.4
26017,62.4
26018,62.4
26019,62.3
26020,62.3
26021,62.3
26022,62.2
26023,62.1
26024,62.2
26025,62.2
26026,62.1
26027,62.1
26028,62.0
26029,61.9
26030,61.8
26031,61.8
26032,61.7
26033,61.8
26034,61.8
26035,61.8
26036,61.8
26037,61.8
26038,61.8
26039,61.9
26040,61.8
26041,61.8
26042,61.8
26043,61.8
26044,61.8
26045,61.8
26046,61.8
26047,61.7
26048,61.8
26049,61.8
26050,61.7
26051,61.7
26052,61.7
26053,61.7
26054,61.7
26055,61.7
26056,61.7
26057,61.6
26058,61.6
26059,61.6
26060,61.7
26061,61.7
26062,61.7
26063,61.6
26064,61.6
26065,61.6
26066,61.6
26067,61.6
26068,61.7
26069,61.6
26070,61.5
26071,61.4
26072,61.4
26073,61.3
26074,61.4
26075,61.3
26076,61.3
26077,61.3
26078,61.3
26079,61.3
26080,61.4
26081,61.4
26082,61.3
26083,61.3
26084,61.3
26085,61.4
26086,61.5
26087,61.5
26088,61.4
26089,61.3
26090,61.3
26091,61.4
26092,61.4
26093,61.4
26094,61.5
26095,61.5
26096,61.5
26097,61.5
26098,61.5
26099,61.5
26100,61.6
26101,61.6
26102,61.5
26103,61.5
26104,61.5
26105,61.5
26106,61.5
26107,61.6
26108,61.6
26109,61.6
26110,61.5
26111,61.5
26112,61.6
26113,61.6
26114,61.7
26115,61.7
26116,61.7
26117,61.8
26118,61.9
26119,61.9
26120,61.9
26121,61.8
26122,61.9
26123,61.9
26124,61.8
26125,61.7
26126,61.8
26127,61.9
26128,61.9
26129,61.9
26130,61.8
26131,61.9
26132,62.0
26133,62.1
26134,62.0
26135,62.1
26136,62.1
26137,62.2
26138,62.2
26139,62.2
26140,62.1
26141,62.2
26142,62.2
26143,62.3
26144,62.2
26145,62.2
26146,62.3
26147,62.2
26148,62.1
26149,62.2
26150,62.2
26151,62.2
26152,62.2
26153,62.2
26154,62.2
26155,62.2
26156,62.2
26157,62.2
26158,62.1
26159,62.1
26160,62.0
26161,62.0
26162,62.0
26163,62.1
26164,62.1
26165,62.1
26166,62.1
26167,62.1
26168,62.2
26169,62.2
26170,62.2
26171,62.1
26172,62.0
26173,62.0
26174,61.9
26175,61.9
26176,62.0
26177,62.0
26178,61.9
26179,61.9
26180,61.8
26181,61.9
26182,62.0
26183,62.0
26184,62.0
26185,61.9
26186,61.9
26187,61.9
26188,61.9
26189,61.8
26190,61.9
26191,61.9
26192,61.9
26193,61.8
26194,61.8
26195,61.7
26196,61.6
26197,61.7
26198,61.6
26199,61.6
26200,61.6
26201,61.6
26202,61.6
26203,61.6
26204,61.5
26205,61.5
26206,61.5
26207,61.4
26208,61.4
26209,61.4
26210,61.4
26211,61.4
26212,61.4
26213,61.3
26214,61.3
26215,61.199999999999996
26216,61.3
26217,61.3
26218,61.3
26219,61.199999999999996
26220,61.1
26221,61.1
26222,61.1
26223,61.1
26224,61.0
26225,61.1
26226,61.1
26227,61.1
26228,61.0
26229,61.1
26230,61.1
26231,61.1
26232,61.1
26233,61.1
26234,61.1
26235,61.0
26236,61.1
26237,61.199999999999996
26238,61.1
26239,61.0
26240,60.9
26241,60.8
26242,60.9
26243,61.0
26244,61.1
26245,61.1
26246,61.1
26247,61.0
26248,61.0
26249,61.1
26250,61.1
26251,61.1
26252,61.199999999999996
26253,61.199999999999996
26254,61.3
26255,61.199999999999996
26256,61.199999999999996
26257,61.199999999999996
26258,61.3
26259,61.3
26260,61.3
26261,61.3
26262,61.3
26263,61.199999999999996
26264,61.199999999999996
26265,61.199999999999996
26266,61.3
26267,61.199999999999996
26268,61.199999999999996
26269,61.3
26270,61.3
26271,61.3
26272,61.4
26273,61.4
26274,61.4
26275,61.3
26276,61.4
26277,61.4
26278,61.3
26279,61.3
26280,61.4
26281,61.3
26282,61.3
26283,61.3
26284,61.3
26285,61.199999999999996
26286,61.199999999999996
26287,61.199999999999996
26288,61.1
26289,61.1
26290,61.1
26291,61.1
26292,61.1
26293,61.0
26294,61.0
26295,61.0
26296,61.1
26297,61.0
26298,61.0
26299,60.9
26300,60.9
26301,60.9
26302,60.8
26303,60.9
26304,60.8
26305,60.8
26306,60.699999999999996
26307,60.8
26308,60.8
26309,60.9
26310,60.8
26311,60.9
26312,60.9
26313,60.9
26314,60.9
26315,60.9
26316,60.8
26317,60.8
26318,60.8
26319,60.8
26320,60.8
26321,60.9
26322,60.8
26323,60.8
26324,60.9
26325,60.9
26326,60.9
26327,60.9
26328,60.9
26329,60.9
26330,60.8
26331,60.9
26332,60.8
26333,60.8
26334,60.8
26335,60.8
26336,60.699999999999996
26337,60.8
26338,60.9
26339,60.8
26340,60.699999999999996
26341,60.8
26342,60.8
26343,60.8
26344,60.8
26345,60.8
26346,60.9
26347,60.9
26348,60.9
26349,60.9
26350,61.0
26351,61.0
26352,61.0
26353,60.9
26354,60.9
26355,60.9
26356,61.0
26357,61.1
26358,61.1
26359,61.199999999999996
26360,61.1
26361,61.1
26362,61.1
26363,61.0
26364,61.1
26365,61.1
26366,61.1
26367,61.199999999999996
26368,61.3
26369,61.4
26370,61.4
26371,61.3
26372,61.199999999999996
26373,61.3
26374,61.4
26375,61.4
26376,61.3
26377,61.199999999999996
26378,61.1
26379,61.0
26380,60.9
26381,60.9
26382,60.8
26383,60.8
26384,60.8
26385,60.8
26386,60.699999999999996
26387,60.699999999999996
26388,60.699999999999996
26389,60.699999999999996
26390,60.8
26391,60.8
26392,60.8
26393,60.8
26394,60.699999999999996
26395,60.699999999999996
26396,60.6
26397,60.6
26398,60.5
26399,60.6
26400,60.6
26401,60.699999999999996
26402,60.6
26403,60.699999999999996
26404,60.6
26405,60.6
26406,60.5
26407,60.4
26408,60.5
26409,60.6
26410,60.6
26411,60.699999999999996
26412,60.8
26413,60.9
26414,60.8
26415,60.9
26416,61.0
26417,61.0
26418,60.9
26419,60.8
26420,60.8
26421,60.8
26422,60.8
26423,60.699999999999996
26424,60.8
26425,60.9
26426,60.8
26427,60.9
26428,60.9
26429,60.8
26430,60.8
26431,60.9
26432,60.9
26433,60.8
26434,60.8
26435,60.8
26436,60.9
26437,60.9
26438,60.9
26439,60.9
26440,60.9
26441,61.0
26442,61.0
26443,60.9
26444,61.0
26445,61.0
26446,61.1
26447,61.0
26448,61.1
26449,61.1
26450,61.1
26451,61.1
26452,61.1
26453,61.0
26454,60.9
26455,60.8
26456,60.9
26457,60.9
26458,60.9
26459,60.8
26460,60.8
26461,60.9
26462,60.8
26463,60.8
26464,60.8
26465,60.699999999999996
26466,60.699999999999996
26467,60.699999999999996
26468,60.8
26469,60.8
26470,60.699999999999996
26471,60.699999999999996
26472,60.6
26473,60.6
26474,60.6
26475,60.699999999999996
26476,60.699999999999996
26477,60.699999999999996
26478,60.699999999999996
26479,60.8
26480,60.9
26481,60.8
26482,60.8
26483,60.8
26484,60.699999999999996
26485,60.699999999999996
26486,60.699999999999996
26487,60.6
26488,60.5
26489,60.6
26490,60.6
26491,60.6
26492,60.5
26493,60.5
26494,60.5
26495,60.4
26496,60.4
26497,60.4
26498,60.4
26499,60.4
26500,60.4
26501,60.5
26502,60.6
26503,60.6
26504,60.5
26505,60.5
26506,60.5
26507,60.5
26508,60.4
26509,60.4
26510,60.4
26511,60.5
26512,60.6
26513,60.699999999999996
26514,60.6
26515,60.6
26516,60.6
26517,60.6
26518,60.699999999999996
26519,60.699999999999996
26520,60.8
26521,60.8
26522,60.8
26523,60.8
26524,60.8
26525,60.8
26526,60.9
26527,60.9
26528,60.9
26529,60.8
26530,60.8
26531,60.8
26532,60.8
26533,60.8
26534,60.699999999999996
26535,60.699999999999996
26536,60.699999999999996
26537,60.8
26538,60.699999999999996
26539,60.8
26540,60.8
26541,60.8
26542,60.9
26543,60.8
26544,60.8
26545,60.699999999999996
26546,60.8
26547,60.8
26548,60.9
26549,61.0
26550,61.0
26551,60.9
26552,60.9
26553,61.0
26554,61.0
26555,60.9
26556,60.9
26557,60.9
26558,60.9
26559,60.9
26560,61.0
26561,61.0
26562,61.0
26563,61.1
26564,61.1
26565,61.0
26566,61.0
26567,61.1
26568,61.1
26569,61.1
26570,61.1
26571,61.199999999999996
26572,61.3
26573,61.3
26574,61.3
26575,61.199999999999996
26576,61.1
26577,61.0
26578,61.0
26579,60.9
26580,61.0
26581,60.9
26582,60.8
26583,60.9
26584,60.9
26585,60.9
26586,60.9
26587,61.0
26588,60.9
26589,60.9
26590,60.9
26591,61.0
26592,61.0
26593,60.9
26594,61.0
26595,61.0
26596,61.1
26597,61.199999999999996
26598,61.199999999999996
26599,61.1
26600,61.1
26601,61.1
26602,61.0
26603,61.1
26604,61.1
26605,61.1
26606,61.1
26607,61.1
26608,61.1
26609,61.0
26610,61.1
26611,61.199999999999996
26612,61.199999999999996
26613,61.3
26614,61.199999999999996
26615,61.1
26616,61.199999999999996
26617,61.199999999999996
26618,61.199999999999996
26619,61.3
26620,61.4
26621,61.3
26622,61.199999999999996
26623,61.3
26624,61.199999999999996
26625,61.199999999999996
26626,61.199999999999996
26627,61.199999999999996
26628,61.199999999999996
26629,61.3
26630,61.199999999999996
26631,61.199999999999996
26632,61.1
26633,61.1
26634,61.0
26635,61.0
26636,60.9
26637,60.9
26638,61.0
26639,61.0
26640,61.1
26641,61.199999999999996
26642,61.3
26643,61.199999999999996
26644,61.199999999999996
26645,61.3
26646,61.3
26647,61.199999999999996
26648,61.1
26649,61.0
26650,61.0
26651,61.0
26652,61.0
26653,60.9
26654,60.9
26655,60.9
26656,60.9
26657,60.8
26658,60.8
26659,60.9
26660,60.8
26661,60.9
26662,60.9
26663,60.9
26664,60.8
26665,60.8
26666,60.8
26667,60.8
26668,60.9
26669,61.0
26670,61.0
26671,61.1
26672,61.1
26673,61.0
26674,60.9
26675,60.9
26676,60.9
26677,60.9
26678,60.9
26679,60.9
26680,60.9
26681,60.8
26682,60.8
26683,60.9
26684,60.8
26685,60.8
26686,60.9
26687,60.9
26688,60.8
26689,60.699999999999996
26690,60.699999999999996
26691,60.8
26692,60.8
26693,60.8
26694,60.8
26695,60.8
26696,60.8
26697,60.9
26698,60.8
26699,60.8
26700,60.8
26701,60.699999999999996
26702,60.699999999999996
26703,60.6
26704,60.699999999999996
26705,60.699999999999996
26706,60.8
26707,60.8
26708,60.699999999999996
26709,60.699999999999996
26710,60.699999999999996
26711,60.8
26712,60.8
26713,60.699999999999996
26714,60.699999999999996
26715,60.699999999999996
26716,60.699999999999996
26717,60.699999999999996
26718,60.8
26719,60.8
26720,60.8
26721,60.699999999999996
26722,60.8
26723,60.699999999999996
26724,60.699999999999996
26725,60.8
26726,60.8
26727,60.699999999999996
26728,60.699999999999996
26729,60.699999999999996
26730,60.699999999999996
26731,60.6
26732,60.5
26733,60.5
26734,60.6
26735,60.699999999999996
26736,60.699999999999996
26737,60.699999999999996
26738,60.699999999999996
26739,60.699999999999996
26740,60.8
26741,60.8
26742,60.699999999999996
26743,60.8
26744,60.8
26745,60.699999999999996
26746,60.699999999999996
26747,60.699999999999996
26748,60.6
26749,60.5
26750,60.6
26751,60.6
26752,60.5
26753,60.6
26754,60.5
26755,60.4
26756,60.4
26757,60.4
26758,60.4
26759,60.4
26760,60.4
26761,60.4
26762,60.3
26763,60.3
26764,60.3
26765,60.3
26766,60.4
26767,60.4
26768,60.3
26769,60.3
26770,60.3
26771,60.3
26772,60.3
26773,60.4
26774,60.4
26775,60.3
26776,60.3
26777,60.199999999999996
26778,60.199999999999996
26779,60.099999999999994
26780,60.199999999999996
26781,60.3
26782,60.3
26783,60.199999999999996
26784,60.3
26785,60.3
26786,60.3
26787,60.3
26788,60.199999999999996
26789,60.199999999999996
26790,60.199999999999996
26791,60.199999999999996
26792,60.3
26793,60.3
26794,60.199999999999996
26795,60.199999999999996
26796,60.3
26797,60.199999999999996
26798,60.199999999999996
26799,60.099999999999994
26800,60.099999999999994
26801,60.099999999999994
26802,60.099999999999994
26803,60.0
26804,60.0
26805,60.0
26806,60.099999999999994
26807,60.0
26808,60.099999999999994
26809,60.099999999999994
26810,60.199999999999996
26811,60.199999999999996
26812,60.099999999999994
26813,60.199999999999996
26814,60.199999999999996
26815,60.199999999999996
26816,60.3
26817,60.199999999999996
26818,60.3
26819,60.3
26820,60.3
26821,60.199999999999996
26822,60.3
26823,60.4
26824,60.4
26825,60.4
26826,60.5
26827,60.5
26828,60.6
26829,60.6
26830,60.699999999999996
26831,60.699999999999996
26832,60.8
26833,60.9
26834,60.9
26835,61.0
26836,61.0
26837,61.1
26838,61.1
26839,61.0
26840,61.0
26841,60.9
26842,60.9
26843,61.0
26844,61.0
26845,61.0
26846,61.0
26847,61.1
26848,61.1
26849,61.1
26850,61.1
26851,61.199999999999996
26852,61.199999999999996
26853,61.199999999999996
26854,61.1
26855,61.199999999999996
26856,61.1
26857,61.1
26858,61.0
26859,61.0
26860,61.1
26861,61.0
26862,60.9
26863,60.9
26864,60.9
26865,60.9
26866,60.8
26867,60.9
26868,60.9
26869,60.9
26870,60.9
26871,61.0
26872,61.1
26873,61.1
26874,61.0
26875,61.0
26876,61.0
26877,61.1
26878,61.1
26879,61.0
26880,60.9
26881,61.0
26882,61.0
26883,60.9
26884,60.9
26885,60.9
26886,60.9
26887,60.9
26888,61.0
26889,60.9
26890,61.0
26891,61.0
26892,61.0
26893,61.1
26894,61.1
26895,61.199999999999996
26896,61.1
26897,61.0
26898,61.0
26899,61.0
26900,61.1
26901,61.1
26902,61.1
26903,61.199999999999996
26904,61.199999999999996
26905,61.3
26906,61.3
26907,61.199999999999996
26908,61.199999999999996
26909,61.199999999999996
26910,61.1
26911,61.199999999999996
26912,61.3
26913,61.3
26914,61.199999999999996
26915,61.199999999999996
26916,61.199999999999996
26917,61.199999999999996
26918,61.199999999999996
26919,61.199999999999996
26920,61.1
26921,61.199999999999996
26922,61.3
26923,61.199999999999996
26924,61.199999999999996
26925,61.1
26926,61.199999999999996
26927,61.199999999999996
26928,61.3
26929,61.3
26930,61.3
26931,61.3
26932,61.199999999999996
26933,61.199999999999996
26934,61.3
26935,61.4
26936,61.5
26937,61.5
26938,61.6
26939,61.6
26940,61.7
26941,61.7
26942,61.7
26943,61.7
26944,61.8
26945,61.8
26946,61.8
26947,61.8
26948,61.9
26949,61.9
26950,61.9
26951,62.0
26952,62.1
26953,62.1
26954,62.0
26955,62.1
26956,62.1
26957,62.1
26958,62.1
26959,62.1
26960,62.1
26961,62.0
26962,62.0
26963,62.0
26964,62.0
26965,62.0
26966,62.0
26967,61.9
26968,61.9
26969,61.9
26970,61.9
26971,61.9
26972,61.9
26973,61.8
26974,61.9
26975,61.9
26976,62.0
26977,62.0
26978,61.9
26979,61.9
26980,61.8
26981,61.8
26982,61.8
26983,61.9
26984,61.9
26985,61.8
26986,61.9
26987,61.8
26988,61.8
26989,61.8
26990,61.8
26991,61.8
26992,61.8
26993,61.7
26994,61.7
26995,61.7
26996,61.6
26997,61.6
26998,61.6
26999,61.7
27000,61.6
27001,61.6
27002,61.6
27003,61.7
27004,61.6
27005,61.5
27006,61.5
27007,61.4
27008,61.5
27009,61.6
27010,61.6
27011,61.6
27012,61.7
27013,61.7
27014,61.8
27015,61.8
27016,61.8
27017,61.9
27018,61.9
27019,61.9
27020,61.9
27021,61.9
27022,61.9
27023,61.9
27024,61.9
27025,61.8
27026,61.9
27027,61.9
27028,62.0
27029,62.1
27030,62.2
27031,62.2
27032,62.3
27033,62.3
27034,62.4
27035,62.4
27036,62.4
27037,62.3
27038,62.4
27039,62.3
27040,62.3
27041,62.4
27042,62.3
27043,62.3
27044,62.3
27045,62.4
27046,62.3
27047,62.4
27048,62.4
27049,62.4
27050,62.4
27051,62.4
27052,62.3
27053,62.4
27054,62.3
27055,62.3
27056,62.2
27057,62.2
27058,62.2
27059,62.2
27060,62.2
27061,62.2
27062,62.1
27063,62.2
27064,62.2
27065,62.2
27066,62.2
27067,62.2
27068,62.1
27069,62.2
27070,62.3
27071,62.3
27072,62.2
27073,62.2
27074,62.2
27075,62.2
27076,62.3
27077,62.4
27078,62.5
27079,62.5
27080,62.4
27081,62.5
27082,62.6
27083,62.5
27084,62.5
27085,62.4
27086,62.4
27087,62.4
27088,62.4
27089,62.4
27090,62.4
27091,62.4
27092,62.4
27093,62.3
27094,62.2
27095,62.2
27096,62.3
27097,62.3
27098,62.2
27099,62.2
27100,62.2
27101,62.2
27102,62.2
27103,62.2
27104,62.1
27105,62.2
27106,62.2
27107,62.2
27108,62.1
27109,62.2
27110,62.3
27111,62.2
27112,62.2
27113,62.2
27114,62.2
27115,62.2
27116,62.1
27117,62.0
27118,62.0
27119,62.0
27120,62.0
27121,62.1
27122,62.0
27123,62.0
27124,62.1
27125,62.1
27126,62.1
27127,62.1
27128,62.1
27129,62.1
27130,62.1
27131,62.1
27132,62.1
27133,62.1
27134,62.2
27135,62.2
27136,62.1
27137,62.1
27138,62.0
27139,62.0
27140,62.1
27141,62.1
27142,62.1
27143,62.0
27144,62.1
27145,62.1
27146,62.1
27147,62.2
27148,62.3
27149,62.3
27150,62.3
27151,62.3
27152,62.2
27153,62.3
27154,62.2
27155,62.2
27156,62.1
27157,62.2
27158,62.3
27159,62.3
27160,62.3
27161,62.3
27162,62.3
27163,62.3
27164,62.3
27165,62.3
27166,62.4
27167,62.4
27168,62.4
27169,62.4
27170,62.4
27171,62.4
27172,62.5
27173,62.4
27174,62.4
27175,62.4
27176,62.4
27177,62.4
27178,62.5
27179,62.5
27180,62.5
27181,62.5
27182,62.5
27183,62.4
27184,62.4
27185,62.5
27186,62.5
27187,62.4
27188,62.5
27189,62.5
27190,62.5
27191,62.4
27192,62.3
