Time,Message
707089.9522443,"0.00
"
707089.9535387,"0.00
"
707089.9548441,"0.00
"
707089.9561161,"0.00
"
707089.9573999,"0.00
"
707089.9586986,"0.00
"
707089.9600106,"0.00
"
707089.9613046,"0.00
"
707089.9624179,"0.00
"
707089.9637058,"0.00
"
707089.9650117,"0.00
"
707089.9663528,"0.00
"
707089.9676465,"0.00
"
707089.9690709,"0.00
"
707089.9703538,"0.00
"
707089.9716705,"0.00
"
707089.9729664,"0.00
"
707089.9740384,"0.00
"
707089.9755456,"0.00
"
707089.9768485,"0.00
"
707089.9781451,"0.00
"
707089.9793301,"0.00
"
707089.9805931,"0.00
"
707089.9817877,"0.00
"
707089.983329,"0.00
"
707089.9846514,"0.00
"
707089.9859156,"0.00
"
707089.9872161,"0.00
"
707089.9885107,"0.00
"
707089.9898038,"0.00
"
707089.9911124,"0.00
"
707089.9924137,"0.00
"
707089.993731,"0.00
"
707089.9950092,"0.00
"
707089.9961123,"0.00
"
707089.9974147,"0.00
"
707089.9989328,"0.00
"
707090.0002168,"0.00
"
707090.0015334,"0.00
"
707090.0028264,"0.00
"
707090.0041126,"0.00
"
707090.0053969,"0.00
"
707090.0066989,"0.00
"
707090.0080224,"0.00
"
707090.0092775,"0.00
"
707090.0106171,"0.00
"
707090.0118791,"0.00
"
707090.0129773,"0.00
"
707090.0142505,"0.00
"
707090.0157437,"0.00
"
707090.0168493,"0.00
"
707090.0183738,"0.00
"
707090.0196561,"0.00
"
707090.0209091,"0.00
"
707090.0222473,"0.00
"
707090.0235405,"0.00
"
707090.024889,"0.00
"
707090.0258413,"0.00
"
707090.0273743,"0.00
"
707090.0284813,"0.00
"
707090.0298047,"0.00
"
707090.0312988,"0.00
"
707090.0326106,"0.00
"
707090.0338962,"0.00
"
707090.0351891,"0.00
"
707090.0364887,"0.00
"
707090.0377452,"0.00
"
707090.0390765,"0.00
"
707090.0403639,"0.00
"
707090.0416246,"0.00
"
707090.0429234,"0.00
"
707090.0442837,"0.00
"
707090.0454763,"0.00
"
707090.0465325,"0.00
"
707090.0481534,"0.00
"
707090.0493971,"0.00
"
707090.0507632,"0.00
"
707090.05198,"0.00
"
707090.0532753,"0.00
"
707090.0546105,"0.00
"
707090.0558847,"0.00
"
707090.0571899,"0.00
"
707090.0584634,"0.00
"
707090.0597003,"0.00
"
707090.0609215,"0.00
"
707090.0623028,"0.00
"
707090.0634008,"0.00
"
707090.0646628,"0.00
"
707090.0662412,"0.00
"
707090.0675481,"0.00
"
707090.0688312,"0.00
"
707090.0701116,"0.00
"
707090.0713887,"0.00
"
707090.0726988,"0.00
"
707090.0740239,"0.00
"
707090.0752017,"0.00
"
707090.0765951,"0.00
"
707090.0779234,"0.00
"
707090.0790083,"0.00
"
707090.0802978,"0.00
"
707090.0816386,"0.00
"
707090.0830613,"0.00
"
707090.0843603,"0.00
"
707090.0856581,"0.00
"
707090.086912,"0.00
"
707090.0882405,"0.00
"
707090.0895366,"0.00
"
707090.0906164,"0.00
"
707090.092088,"0.00
"
707090.0934086,"0.00
"
707090.0947076,"0.00
"
707090.0957798,"0.00
"
707090.0973104,"0.00
"
707090.0984785,"0.00
"
707090.0999512,"0.00
"
707090.1012596,"0.00
"
707090.1025911,"0.00
"
707090.1038781,"0.00
"
707090.1049612,"0.00
"
707090.1062285,"0.00
"
707090.107739,"0.00
"
707090.1090082,"0.00
"
707090.1102728,"0.00
"
707090.1116202,"0.00
"
707090.1127754,"0.00
"
707090.113908,"0.00
"
707090.1152311,"0.00
"
707090.1167725,"0.00
"
707090.1181154,"0.00
"
707090.1193601,"0.00
"
707090.120657,"0.00
"
707090.1216967,"0.00
"
707090.1232682,"0.00
"
707090.1245576,"0.00
"
707090.1258207,"0.00
"
707090.1271076,"0.00
"
707090.1284178,"0.00
"
707090.129538,"0.00
"
707090.1310394,"0.00
"
707090.132256,"0.00
"
707090.1336168,"0.00
"
707090.1348477,"0.00
"
707090.1361993,"0.00
"
707090.137294,"0.00
"
707090.1388002,"0.00
"
707090.1401177,"0.00
"
707090.1413706,"0.00
"
707090.1426908,"0.00
"
707090.1439865,"0.00
"
707090.1453176,"0.00
"
707090.1463344,"0.00
"
707090.1478546,"0.00
"
707090.149153,"0.00
"
707090.150422,"0.00
"
707090.1517217,"0.00
"
707090.1527878,"0.00
"
707090.154315,"0.00
"
707090.1556448,"0.00
"
707090.1569514,"0.00
"
707090.1580241,"0.00
"
707090.1595224,"0.00
"
707090.1608224,"0.00
"
707090.1621594,"0.00
"
707090.1631458,"0.00
"
707090.1644073,"0.00
"
707090.1659377,"0.00
"
707090.1672593,"0.00
"
707090.1683542,"0.00
"
707090.1698693,"0.00
"
707090.17114,"0.00
"
707090.1724226,"0.00
"
707090.1737069,"0.00
"
707090.1750516,"0.00
"
707090.1763342,"0.00
"
707090.1776428,"0.00
"
707090.1788747,"0.00
"
707090.1799922,"0.00
"
707090.1814896,"0.00
"
707090.1828154,"0.00
"
707090.1839699,"0.00
"
707090.1853883,"0.00
"
707090.1867018,"0.00
"
707090.1880235,"0.00
"
707090.1892599,"0.00
"
707090.1905832,"0.00
"
707090.1918766,"0.00
"
707090.1931929,"0.00
"
707090.1944606,"0.00
"
707090.1957306,"0.00
"
707090.1972788,"0.00
"
707090.2005237,"0.00
"
707090.2019055,"0.00
"
707090.2032413,"0.00
"
707090.2045562,"0.00
"
707090.2058511,"0.00
"
707090.2071445,"0.00
"
707090.2084309,"0.00
"
707090.20978,"0.00
"
707090.2108519,"0.00
"
707090.2123213,"0.00
"
707090.213381,"0.00
"
707090.2147218,"0.00
"
707090.2161947,"0.00
"
707090.2175177,"0.00
"
707090.2187918,"0.00
"
707090.2201209,"0.00
"
707090.2213767,"0.00
"
707090.222691,"0.00
"
707090.2239703,"0.00
"
707090.2252801,"0.00
"
707090.2265904,"0.00
"
707090.2278517,"0.00
"
707090.2291925,"0.00
"
707090.2302981,"0.00
"
707090.231483,"0.00
"
707090.2330546,"0.00
"
707090.2343605,"0.00
"
707090.2356809,"0.00
"
707090.2369295,"0.00
"
707090.2382619,"0.00
"
707090.2395607,"0.00
"
707090.2408111,"0.00
"
707090.2421128,"0.00
"
707090.2434308,"0.00
"
707090.2447042,"0.00
"
707090.2459793,"0.00
"
707090.247071,"0.00
"
707090.2483223,"0.00
"
707090.2496371,"0.00
"
707090.2509198,"0.00
"
707090.2522692,"0.00
"
707090.2537484,"0.00
"
707090.2551135,"0.00
"
707090.256369,"0.00
"
707090.2576828,"0.00
"
707090.2589669,"0.00
"
707090.2602769,"0.00
"
707090.2615389,"0.00
"
707090.2627175,"0.00
"
707090.2639097,"0.00
"
707090.2652211,"0.00
"
707090.2665917,"0.00
"
707090.2680451,"0.00
"
707090.2693312,"0.00
"
707090.2705983,"0.00
"
707090.2718811,"0.00
"
707090.2732165,"0.00
"
707090.2745125,"0.00
"
707090.2757956,"0.00
"
707090.2768907,"0.00
"
707090.2783827,"0.00
"
707090.279409,"0.00
"
707090.280866,"0.00
"
707090.2822531,"0.00
"
707090.2835946,"0.00
"
707090.2848471,"0.00
"
707090.286146,"0.00
"
707090.2875098,"0.00
"
707090.2887276,"0.00
"
707090.2900368,"0.00
"
707090.2913519,"0.00
"
707090.2924633,"0.00
"
707090.2936665,"0.00
"
707090.2952179,"0.00
"
707090.2963061,"0.00
"
707090.2977081,"0.00
"
707090.2989904,"0.00
"
707090.3003193,"0.00
"
707090.3017424,"0.00
"
707090.3030082,"0.00
"
707090.3043425,"0.00
"
707090.3056689,"0.00
"
707090.306964,"0.00
"
707090.3080213,"0.00
"
707090.3095447,"0.00
"
707090.3108317,"0.00
"
707090.31218,"0.00
"
707090.3134109,"0.00
"
707090.3145562,"0.00
"
707090.3157326,"0.00
"
707090.3173021,"0.00
"
707090.3186134,"0.00
"
707090.3198711,"0.00
"
707090.3212019,"0.00
"
707090.322487,"0.00
"
707090.3235213,"0.00
"
707090.3250743,"0.00
"
707090.3263563,"0.00
"
707090.32766,"0.00
"
707090.3289818,"0.00
"
707090.3300539,"0.00
"
707090.331496,"0.00
"
707090.3328052,"0.00
"
707090.3341172,"0.00
"
707090.3354178,"0.00
"
707090.3366951,"0.00
"
707090.3380046,"0.00
"
707090.3390991,"0.00
"
707090.3404241,"0.00
"
707090.3418621,"0.00
"
707090.3432054,"0.00
"
707090.3444941,"0.00
"
707090.3457544,"0.00
"
707090.3467642,"0.00
"
707090.3483434,"0.00
"
707090.3496443,"0.00
"
707090.3509342,"0.00
"
707090.3522558,"0.00
"
707090.3535375,"0.00
"
707090.3545721,"0.00
"
707090.3560966,"0.00
"
707090.3573968,"0.00
"
707090.3586957,"0.00
"
707090.3600224,"0.00
"
707090.3613131,"0.00
"
707090.3625014,"0.00
"
707090.363714,"0.00
"
707090.3649253,"0.00
"
707090.3663142,"0.00
"
707090.3675428,"0.00
"
707090.36906,"0.00
"
707090.3701487,"0.00
"
707090.3713657,"0.00
"
707090.3726472,"0.00
"
707090.3739444,"0.00
"
707090.3754887,"0.00
"
707090.3768358,"0.00
"
707090.3780838,"0.00
"
707090.3793488,"0.00
"
707090.3805332,"0.00
"
707090.3819522,"0.00
"
707090.3833128,"0.00
"
707090.3846106,"0.00
"
707090.3856724,"0.00
"
707090.3871878,"0.00
"
707090.388474,"0.00
"
707090.3897895,"0.00
"
707090.3910598,"0.00
"
707090.3924077,"0.00
"
707090.3935441,"0.00
"
707090.3949328,"0.00
"
707090.3959776,"0.00
"
707090.3975259,"0.00
"
707090.3987933,"0.00
"
707090.4001157,"0.00
"
707090.4012061,"0.00
"
707090.4027156,"0.00
"
707090.4040371,"0.00
"
707090.4053339,"0.00
"
707090.4066397,"0.00
"
707090.4079439,"0.00
"
707090.4092348,"0.00
"
707090.4105433,"0.00
"
707090.4118303,"0.00
"
707090.4129938,"0.00
"
707090.4141639,"0.00
"
707090.4155579,"0.00
"
707090.4168087,"0.00
"
707090.4183041,"0.00
"
707090.4196619,"0.00
"
707090.4208949,"0.00
"
707090.4221994,"0.00
"
707090.4235069,"0.00
"
707090.4247582,"0.00
"
707090.4261174,"0.00
"
707090.4273723,"0.00
"
707090.4287153,"0.00
"
707090.4297419,"0.00
"
707090.4309903,"0.00
"
707090.4323443,"0.00
"
707090.4335819,"0.00
"
707090.4351437,"0.00
"
707090.4364116,"0.00
"
707090.4377083,"0.00
"
707090.439051,"0.00
"
707090.4403427,"0.00
"
707090.4416393,"0.00
"
707090.4428902,"0.00
"
707090.4442109,"0.00
"
707090.4455071,"0.00
"
707090.4466256,"0.00
"
707090.4479203,"0.00
"
707090.4491024,"0.00
"
707090.4506938,"0.00
"
707090.4519657,"0.00
"
707090.4532953,"0.00
"
707090.4545768,"0.00
"
707090.4558602,"0.00
"
707090.4571358,"0.00
"
707090.4584725,"0.00
"
707090.4597055,"0.00
"
707090.4610636,"0.00
"
707090.462354,"0.00
"
707090.4633292,"0.00
"
707090.464646,"0.00
"
707090.466198,"0.00
"
707090.4675177,"0.00
"
707090.4688223,"0.00
"
707090.4701148,"0.00
"
707090.4713702,"0.00
"
707090.4727303,"0.00
"
707090.4739829,"0.00
"
707090.4752776,"0.00
"
707090.4765745,"0.00
"
707090.4778408,"0.00
"
707090.4792462,"0.00
"
707090.4803127,"0.00
"
707090.4814676,"0.00
"
707090.4827583,"0.00
"
707090.484072,"0.00
"
707090.4853462,"0.00
"
707090.4866468,"0.00
"
707090.4879221,"0.00
"
707090.4892758,"0.00
"
707090.4908218,"0.00
"
707090.4921098,"0.00
"
707090.4934243,"0.00
"
707090.4947073,"0.00
"
707090.4959062,"0.00
"
707090.4972763,"0.00
"
707090.4984777,"0.00
"
707090.4999075,"0.00
"
707090.501189,"0.00
"
707090.5024605,"0.00
"
707090.5037914,"0.00
"
707090.5051094,"0.00
"
707090.5063766,"0.00
"
707090.5076911,"0.00
"
707090.5090167,"0.00
"
707090.5103022,"0.00
"
707090.5113508,"0.00
"
707090.5126913,"0.00
"
707090.5140052,"0.00
"
707090.5153172,"0.00
"
707090.5167728,"0.00
"
707090.5181122,"0.00
"
707090.5193678,"0.00
"
707090.5206831,"0.00
"
707090.5220301,"0.00
"
707090.5232365,"0.00
"
707090.5245657,"0.00
"
707090.5258402,"0.00
"
707090.5269592,"0.00
"
707090.5281784,"0.00
"
707090.5296485,"0.00
"
707090.5308185,"0.00
"
707090.5323235,"0.00
"
707090.5336377,"0.00
"
707090.53488,"0.00
"
707090.5362191,"0.00
"
707090.5375158,"0.00
"
707090.5387967,"0.00
"
707090.540082,"0.00
"
707090.5413873,"0.00
"
707090.5425461,"0.00
"
707090.5439561,"0.00
"
707090.54528,"0.00
"
707090.5463635,"0.00
"
707090.5477072,"0.00
"
707090.5491299,"0.00
"
707090.5504582,"0.00
"
707090.5517644,"0.00
"
707090.5530404,"0.00
"
707090.554342,"0.00
"
707090.5556477,"0.00
"
707090.5569058,"0.00
"
707090.5579987,"0.00
"
707090.559519,"0.00
"
707090.5607794,"0.00
"
707090.5621268,"0.00
"
707090.5631986,"0.00
"
707090.5645032,"0.00
"
707090.565852,"0.00
"
707090.5672922,"0.00
"
707090.568572,"0.00
"
707090.5698767,"0.00
"
707090.5711376,"0.00
"
707090.5724568,"0.00
"
707090.5735153,"0.00
"
707090.57511,"0.00
"
707090.5762002,"0.00
"
707090.5776069,"0.00
"
707090.5789457,"0.00
"
707090.5801515,"0.00
"
707090.5814558,"0.00
"
707090.5828072,"0.00
"
707090.5841149,"0.00
"
707090.5854068,"0.00
"
707090.5866977,"0.00
"
707090.5879948,"0.00
"
707090.5890508,"0.00
"
707090.5905911,"0.00
"
707090.5918317,"0.00
"
707090.5931498,"0.00
"
707090.594432,"0.00
"
707090.5957573,"0.00
"
707090.5968127,"0.00
"
707090.5983478,"0.00
"
707090.5996227,"0.00
"
707090.6009077,"0.00
"
707090.6022629,"0.00
"
707090.6033034,"0.00
"
707090.6046055,"0.00
"
707090.6061206,"0.00
"
707090.607441,"0.00
"
707090.6086908,"0.00
"
707090.6100195,"0.00
"
707090.6113015,"0.00
"
707090.6125108,"0.00
"
707090.613682,"0.00
"
707090.6149946,"0.00
"
707090.6165167,"0.00
"
707090.6178099,"0.00
"
707090.6191096,"0.00
"
707090.6201885,"0.00
"
707090.6216869,"0.00
"
707090.6229903,"0.00
"
707090.6242509,"0.00
"
707090.6255868,"0.00
"
707090.6268701,"0.00
"
707090.6282,"0.00
"
707090.6293548,"0.00
"
707090.6304939,"0.00
"
707090.6319963,"0.00
"
707090.6333282,"0.00
"
707090.6346076,"0.00
"
707090.6356829,"0.00
"
707090.6372168,"0.00
"
707090.6385131,"0.00
"
707090.6397922,"0.00
"
707090.6408485,"0.00
"
707090.642392,"0.00
"
707090.643699,"0.00
"
707090.6449625,"0.00
"
707090.6461041,"0.00
"
707090.6473002,"0.00
"
707090.6485617,"0.00
"
707090.6498872,"0.00
"
707090.6513244,"0.00
"
707090.6525473,"0.00
"
707090.6540899,"0.00
"
707090.6551171,"0.00
"
707090.6566444,"0.00
"
707090.6578939,"0.00
"
707090.6592193,"0.00
"
707090.6605137,"0.00
"
707090.6617162,"0.00
"
707090.6629237,"0.00
"
707090.6641485,"0.00
"
707090.6654517,"0.00
"
707090.666878,"0.00
"
707090.6680746,"0.00
"
707090.669589,"0.00
"
707090.6708477,"0.00
"
707090.6721389,"0.00
"
707090.6734615,"0.00
"
707090.6747453,"0.00
"
707090.6760397,"0.00
"
707090.6773616,"0.00
"
707090.6786055,"0.00
"
707090.6797863,"0.00
"
707090.6811121,"0.00
"
707090.6823334,"0.00
"
707090.6836689,"0.00
"
707090.6851824,"0.00
"
707090.6864883,"0.00
"
707090.687766,"0.00
"
707090.6890638,"0.00
"
707090.6903571,"0.00
"
707090.6916593,"0.00
"
707090.6929064,"0.00
"
707090.6942395,"0.00
"
707090.6954458,"0.00
"
707090.6966054,"0.00
"
707090.6980699,"0.00
"
707090.6993781,"0.00
"
707090.7006996,"0.00
"
707090.7020334,"0.00
"
707090.703303,"0.00
"
707090.704609,"0.00
"
707090.7058694,"0.00
"
707090.7072437,"0.00
"
707090.708295,"0.00
"
707090.7098359,"0.00
"
707090.7111083,"0.00
"
707090.7124229,"0.00
"
707090.7134056,"0.00
"
707090.7148145,"0.00
"
707090.7162689,"0.00
"
707090.717574,"0.00
"
707090.7189181,"0.00
"
707090.7201854,"0.00
"
707090.7215279,"0.00
"
707090.7227703,"0.00
"
707090.7241139,"0.00
"
707090.725377,"0.00
"
707090.726678,"0.00
"
707090.727982,"0.00
"
707090.7295415,"0.00
"
707090.7305012,"0.00
"
707090.731649,"0.00
"
707090.7331985,"0.00
"
707090.7344334,"0.00
"
707090.7357369,"0.00
"
707090.7370398,"0.00
"
707090.738326,"0.00
"
707090.7396288,"0.00
"
707090.7409058,"0.00
"
707090.742218,"0.00
"
707090.7434895,"0.00
"
707090.7447975,"0.00
"
707090.7459399,"0.00
"
707090.7471415,"0.00
"
707090.7484514,"0.00
"
707090.749734,"0.00
"
707090.7510677,"0.00
"
707090.7523697,"0.00
"
707090.7536975,"0.00
"
707090.755173,"0.00
"
707090.7564885,"0.00
"
707090.7577926,"0.00
"
707090.759066,"0.00
"
707090.7604036,"0.00
"
707090.761439,"0.00
"
707090.7626712,"0.00
"
707090.7639785,"0.00
"
707090.7653428,"0.00
"
707090.7668398,"0.00
"
707090.7681229,"0.00
"
707090.7693971,"0.00
"
707090.7707016,"0.00
"
707090.7720133,"0.00
"
707090.7733057,"0.00
"
707090.7746059,"0.00
"
707090.7758696,"0.00
"
707090.7770029,"0.00
"
707090.7784629,"0.00
"
707090.7795566,"0.00
"
707090.7808584,"0.00
"
707090.7823166,"0.00
"
707090.7836401,"0.00
"
707090.7849155,"0.00
"
707090.7862831,"0.00
"
707090.7874065,"0.00
"
707090.788821,"0.00
"
707090.7901099,"0.00
"
707090.7913971,"0.00
"
707090.7924932,"0.00
"
707090.7940019,"0.00
"
707090.7952884,"0.00
"
707090.7963958,"0.00
"
707090.7976701,"0.00
"
707090.7991545,"0.00
"
707090.8004564,"0.00
"
707090.8017597,"0.00
"
707090.8030297,"0.00
"
707090.8043355,"0.00
"
707090.8056345,"0.00
"
707090.8069075,"0.00
"
707090.8080928,"0.00
"
707090.8094784,"0.00
"
707090.8108154,"0.00
"
707090.8121423,"0.00
"
707090.8134659,"0.00
"
707090.8144869,"0.00
"
707090.8158486,"0.00
"
707090.8173363,"0.00
"
707090.8186487,"0.00
"
707090.8199398,"0.00
"
707090.8212518,"0.00
"
707090.8225389,"0.00
"
707090.8235945,"0.00
"
707090.8251175,"0.00
"
707090.8264249,"0.00
"
707090.8277187,"0.00
"
707090.8289813,"0.00
"
707090.8300878,"0.00
"
707090.8314479,"0.00
"
707090.8329071,"0.00
"
707090.8341908,"0.00
"
707090.8354917,"0.00
"
707090.8367805,"0.00
"
707090.8381091,"0.00
"
707090.8391643,"0.00
"
707090.8406564,"0.00
"
707090.841947,"0.00
"
707090.8432603,"0.00
"
707090.8445647,"0.00
"
707090.8458693,"0.00
"
707090.8468687,"0.00
"
707090.8483464,"0.00
"
707090.8497047,"0.00
"
707090.8510243,"0.00
"
707090.8523045,"0.00
"
707090.853601,"0.00
"
707090.8547342,"0.00
"
707090.8559114,"0.00
"
707090.8574833,"0.00
"
707090.8587611,"0.00
"
707090.8601203,"0.00
"
707090.8613604,"0.00
"
707090.8627199,"0.00
"
707090.8639511,"0.00
"
707090.8651469,"0.00
"
707090.8663453,"0.00
"
707090.8678369,"0.00
"
707090.8691117,"0.00
"
707090.8701771,"0.00
"
707090.8717149,"0.00
"
707090.873025,"0.00
"
707090.8743003,"0.00
"
707090.8755741,"0.00
"
707090.8769152,"0.00
"
707090.8781867,"0.00
"
707090.8794615,"0.00
"
707090.8806408,"0.00
"
707090.882087,"0.00
"
707090.8833719,"0.00
"
707090.884683,"0.00
"
707090.885757,"0.00
"
707090.8870234,"0.00
"
707090.8882931,"0.00
"
707090.8895676,"0.00
"
707090.8909189,"0.00
"
707090.8924215,"0.00
"
707090.8937603,"0.00
"
707090.8950367,"0.00
"
707090.8963033,"0.00
"
707090.8973343,"0.00
"
707090.8988975,"0.00
"
707090.9002124,"0.00
"
707090.9012991,"0.00
"
707090.9027928,"0.00
"
707090.9041107,"0.00
"
707090.9053805,"0.00
"
707090.9066733,"0.00
"
707090.9079709,"0.00
"
707090.90928,"0.00
"
707090.9105975,"0.00
"
707090.9118403,"0.00
"
707090.9129749,"0.00
"
707090.9143079,"0.00
"
707090.9154712,"0.00
"
707090.9170452,"0.00
"
707090.9182233,"0.00
"
707090.9195439,"0.00
"
707090.9209806,"0.00
"
707090.9222704,"0.00
"
707090.9236175,"0.00
"
707090.9248738,"0.00
"
707090.9261997,"0.00
"
707090.927489,"0.00
"
707090.9287907,"0.00
"
707090.9299703,"0.00
"
707090.931169,"0.00
"
707090.9324648,"0.00
"
707090.9339454,"0.00
"
707090.9352366,"0.00
"
707090.9365547,"0.00
"
707090.9378205,"0.00
"
707090.9391214,"0.00
"
707090.9404327,"0.00
"
707090.9417236,"0.00
"
707090.9430824,"0.00
"
707090.9441991,"0.00
"
707090.9456124,"0.00
"
707090.9466265,"0.00
"
707090.9481499,"0.00
"
707090.9494747,"0.00
"
707090.9507723,"0.00
"
707090.9521175,"0.00
"
707090.9533708,"0.00
"
707090.9546905,"0.00
"
707090.9559966,"0.00
"
707090.9572588,"0.00
"
707090.95858,"0.00
"
707090.9598504,"0.00
"
707090.9611369,"0.00
"
707090.9624243,"0.00
"
707090.9636863,"0.00
"
707090.9648917,"0.00
"
707090.9660627,"0.00
"
707090.9674566,"0.00
"
707090.9688959,"0.00
"
707090.9702155,"0.00
"
707090.9715282,"0.00
"
707090.9727814,"0.00
"
707090.9741149,"0.00
"
707090.9753689,"0.00
"
707090.9766791,"0.00
"
707090.9779793,"0.00
"
707090.9795017,"0.00
"
707090.9803968,"0.00
"
707090.9816466,"0.00
"
707090.9831735,"0.00
"
707090.9844323,"0.00
"
707090.9857536,"0.00
"
707090.9870355,"0.00
"
707090.9883416,"0.00
"
707090.9896843,"0.00
"
707090.9908016,"0.00
"
707090.992217,"0.00
"
707090.9935403,"0.00
"
707090.99471,"0.00
"
707090.9961506,"0.00
"
707090.9973791,"0.00
"
707090.9986638,"0.00
"
707090.9999761,"0.00
"
707091.001312,"0.00
"
707091.0026,"0.00
"
707091.0039249,"0.00
"
707091.0052118,"0.00
"
707091.0065092,"0.00
"
707091.0077772,"0.00
"
707091.0091121,"0.00
"
707091.0101654,"0.00
"
707091.0116949,"0.00
"
707091.0129589,"0.00
"
707091.0140559,"0.00
"
707091.0154637,"0.00
"
707091.0169305,"0.00
"
707091.017959,"0.00
"
707091.019493,"0.00
"
707091.0207773,"0.00
"
707091.0220866,"0.00
"
707091.0233964,"0.00
"
707091.0246915,"0.00
"
707091.025728,"0.00
"
707091.0272877,"0.00
"
707091.0285843,"0.00
"
707091.0298831,"0.00
"
707091.030921,"0.00
"
707091.0324243,"0.00
"
707091.0337678,"0.00
"
707091.0350377,"0.00
"
707091.0363382,"0.00
"
707091.0374551,"0.00
"
707091.0389052,"0.00
"
707091.0402162,"0.00
"
707091.0412836,"0.00
"
707091.042838,"0.00
"
707091.043912,"0.00
"
707091.0453469,"0.00
"
707091.0465241,"0.00
"
707091.0477172,"0.00
"
707091.0489992,"0.00
"
707091.0502974,"0.00
"
707091.0516036,"0.00
"
707091.0528729,"0.00
"
707091.0543167,"0.00
"
707091.0555209,"0.00
"
707091.0567287,"0.00
"
707091.0580913,"0.00
"
707091.0594187,"0.00
"
707091.0609258,"0.00
"
707091.062192,"0.00
"
707091.0632828,"0.00
"
707091.0646938,"0.00
"
707091.0660821,"0.00
"
707091.0673922,"0.00
"
707091.0687286,"0.00
"
707091.0699583,"0.00
"
707091.0712633,"0.00
"
707091.0724362,"0.00
"
707091.0738685,"0.00
"
707091.0751316,"0.00
"
707091.0764347,"0.00
"
707091.0777353,"0.00
"
707091.0790128,"0.00
"
707091.0801994,"0.00
"
707091.0814773,"0.00
"
707091.0829178,"0.00
"
707091.0841827,"0.00
"
707091.0854835,"0.00
"
707091.0867864,"0.00
"
707091.0878916,"0.00
"
707091.0892346,"0.00
"
707091.0906652,"0.00
"
707091.0919616,"0.00
"
707091.0932603,"0.00
"
707091.0945744,"0.00
"
707091.0959062,"0.00
"
707091.0969295,"0.00
"
707091.0983879,"0.00
"
707091.099737,"0.00
"
707091.1010151,"0.00
"
707091.1023195,"0.00
"
707091.1034107,"0.00
"
707091.104925,"0.00
"
707091.1061916,"0.00
"
707091.1075255,"0.00
"
707091.1087975,"0.00
"
707091.1100831,"0.00
"
707091.1113821,"0.00
"
707091.1126696,"0.00
"
707091.1139912,"0.00
"
707091.1150767,"0.00
"
707091.1163626,"0.00
"
707091.1178518,"0.00
"
707091.1189843,"0.00
"
707091.120466,"0.00
"
707091.1218441,"0.00
"
707091.1229011,"0.00
"
707091.1243865,"0.00
"
707091.1256727,"0.00
"
707091.1269829,"0.00
"
707091.1282795,"0.00
"
707091.1296051,"0.00
"
707091.1307386,"0.00
"
707091.1321205,"0.00
"
707091.1334433,"0.00
"
707091.1344852,"0.00
"
707091.1360505,"0.00
"
707091.1373388,"0.00
"
707091.1386384,"0.00
"
707091.1399063,"0.00
"
707091.1412103,"0.00
"
707091.1423565,"0.00
"
707091.1438126,"0.00
"
707091.1451068,"0.00
"
707091.1464129,"0.00
"
707091.1474137,"0.00
"
707091.1490623,"0.00
"
707091.15014,"0.00
"
707091.1516853,"0.00
"
707091.1529336,"0.00
"
707091.1542641,"0.00
"
707091.1555888,"0.00
"
707091.1568698,"0.00
"
707091.1582159,"0.00
"
707091.1595129,"0.00
"
707091.160829,"0.00
"
707091.1621169,"0.00
"
707091.1632509,"0.00
"
707091.1644601,"0.00
"
707091.1657013,"0.00
"
707091.1670892,"0.00
"
707091.1685829,"0.00
"
707091.1698422,"0.00
"
707091.171167,"0.00
"
707091.1724444,"0.00
"
707091.1737446,"0.00
"
707091.1750873,"0.00
"
707091.176106,"0.00
"
707091.1776394,"0.00
"
707091.1789439,"0.00
"
707091.1801752,"0.00
"
707091.1812199,"0.00
"
707091.1827844,"0.00
"
707091.1841172,"0.00
"
707091.1853975,"0.00
"
707091.1867083,"0.00
"
707091.188011,"0.00
"
707091.1892851,"0.00
"
707091.1906142,"0.00
"
707091.1918716,"0.00
"
707091.1932022,"0.00
"
707091.1944862,"0.00
"
707091.1957343,"0.00
"
707091.1968563,"0.00
"
707091.1981088,"0.00
"
707091.1993708,"0.00
"
707091.2006739,"0.00
"
707091.2020195,"0.00
"
707091.2033923,"0.00
"
707091.2048459,"0.00
"
707091.2061094,"0.00
"
707091.2073901,"0.00
"
707091.2087018,"0.00
"
707091.2100094,"0.00
"
707091.2113067,"0.00
"
707091.2124997,"0.00
"
707091.2136364,"0.00
"
707091.2149943,"0.00
"
707091.2164673,"0.00
"
707091.2177685,"0.00
"
707091.2190662,"0.00
"
707091.220361,"0.00
"
707091.2216896,"0.00
"
707091.2229734,"0.00
"
707091.2242821,"0.00
"
707091.2255918,"0.00
"
707091.2268834,"0.00
"
707091.2280349,"0.00
"
707091.229348,"0.00
"
707091.230636,"0.00
"
707091.2318549,"0.00
"
707091.2331062,"0.00
"
707091.2343957,"0.00
"
707091.2356903,"0.00
"
707091.2369804,"0.00
"
707091.2382846,"0.00
"
707091.2395941,"0.00
"
707091.2411272,"0.00
"
707091.2424097,"0.00
"
707091.2435523,"0.00
"
707091.2450177,"0.00
"
707091.2463655,"0.00
"
707091.247398,"0.00
"
707091.2488621,"0.00
"
707091.250188,"0.00
"
707091.2514892,"0.00
"
707091.2528008,"0.00
"
707091.2540922,"0.00
"
707091.2554246,"0.00
"
707091.2565303,"0.00
"
707091.258003,"0.00
"
